track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop,map_score,map_w_content,map_w_collab,ap_before,ap_after,map_tier,map_improved,like_sim,dislike_sim,feedback_score,feedback_applied
4082,The Violence,Childish Gambino,370,0.7285752770025701,0.8547656564940163,0.22381375903678494,0.8,0.2,0.676139076145642,True,False,False,0.9609486290477115,0.790823808108931,0.7165770704862147,0.7128650111325462,0.6,1.0,180690.66666666666,1.0,180690.66666666666,0.5970372621695083,0.458,0.561,0.062,0.20899999999999996,0,0,0,0,0,0,0.6970276821297084,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9836669845761397,0.9884971515651207,0.7944283471895262,True
1775,Got It Like That,Cha Cha Malone,346,0.7207380490006904,0.83786261070244,0.2522398021936917,0.8,0.2,0.6812870389343998,True,False,False,0.958786605771512,0.8219686802432189,0.669556099786844,0.8450389647593359,0.3333333333333333,1.0,165897.18181818182,0.25252525252525254,0.0,0.5970372621695083,0.458,0.561,0.24199999999999994,0.1489999999999999,0,0,0,0,0,0,0.6914569085752529,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.989761532583114,0.9853424850585109,0.7913168713384849,True
2685,Like You Love (feat. Oblé Reed),Ava La'Rae,161,0.7186078894048155,0.8266846451188878,0.2863008665485254,0.8,0.2,0.7437043688751923,False,True,False,0.9250139736883345,0.9134805432745299,0.6222714318104827,0.9256075204712463,0.3333333333333333,1.0,123494.66666666667,0.3333333333333333,123494.66666666666,0.5970372621695083,0.458,0.561,0.028000000000000025,0.07899999999999996,0,0,0,0,0,0,0.6915887004762973,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9491174127615645,0.9357277644299394,0.7891783714187787,True
2692,Ex-Factor,Ms. Lauryn Hill,1329,0.721728843859518,0.8469007507887305,0.22104121614266803,0.8,0.2,0.7668847706765554,False,True,False,0.9419976516428503,0.9214259041472943,0.6384637385964057,0.9069853656779407,0.3333333333333333,2.0,50290.6,0.7,48269.721716427055,0.5970372621695083,0.458,0.561,0.21200000000000002,0.05899999999999994,0,0,0,0,0,0,0.6904358671272148,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9668713678690606,0.9585684511989998,0.788783587248133,True
1285,In My Head,GRAY,694,0.7214669647309201,0.8615666235699833,0.16106832937466709,0.8,0.2,0.6813678686092356,True,False,False,0.9567640183266367,0.8274292972295866,0.7047767339195262,0.7472073779074875,0.6,1.0,98604.1,0.5,0.0,0.5970372621695083,0.458,0.561,0.422,0.18899999999999995,0,0,0,0,0,0,0.6864420500211543,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9921502531046434,0.983188206816408,0.7874494845892657,True
3797,Luckily I’m Having (feat. Teezo Touchdown),Don Toliver,527,0.7033986771350681,0.7690332040847595,0.4408605693363022,0.8,0.2,0.7137292470084865,True,False,False,0.9649654339766565,0.6762422004216838,0.6712545900979712,0.607974191476892,0.3333333333333333,1.0,194453.0,0.0,194453.0,0.5970372621695083,0.458,0.561,0.03199999999999997,0.05899999999999994,0,0,0,0,0,0,0.6869900453976452,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9876309147610404,0.9792530141137723,0.7874287170032028,True
5441,Can't Take My Eyes Off of You - (I Love You Baby),Ms. Lauryn Hill,1329,0.7278281900596008,0.8687713596314894,0.1640555117720462,0.8,0.2,0.7133878119918402,False,True,False,0.9364067903761055,0.9214259041472943,0.7119750618642596,0.9069853656779407,0.3333333333333333,1.0,67860.2,0.6,67860.2,0.5970372621695083,0.458,0.561,0.172,0.09899999999999998,0,0,0,0,0,0,0.6925923976666286,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9647666160554128,0.9751496579238371,0.786992450898485,True
4187,Prototype,Outkast,1445,0.7073487640665106,0.7331610902825498,0.6040994592023534,0.8,0.2,0.7310716240994799,True,True,False,0.901576706668399,0.9214259041472943,0.4261804052980455,0.9069853656779407,0.3333333333333333,1.0,326240.0,0.0,326240.0,0.5970372621695083,0.458,0.561,0.268,0.19100000000000006,0,0,0,0,0,0,0.7008956825125008,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.794766940349263,0.7851812093603378,0.7822895227452121,True
1839,Day & Night (feat. Jay Park),Lee Young Ji,1114,0.7209821083338357,0.8733253691371168,0.11160906512071134,0.8,0.2,0.6832295436400689,True,False,False,0.9504138121460549,0.8526131878352076,0.7269915871360543,0.7651072335664041,0.6,1.0,72566.33333333333,0.6666666666666666,0.0,0.5970372621695083,0.458,0.561,0.412,0.239,0,0,0,0,0,0,0.6828962931330154,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9851767658504359,0.9854701797094496,0.7813552869462562,True
2276,I’m Fine,Crush,433,0.7258716351109863,0.8813309261057749,0.10403447113183119,0.8,0.2,0.6900319274560295,False,True,False,0.9249792211419198,0.9502115844253478,0.6725359469847815,0.9266709616431538,0.6,1.0,60336.0,0.6666666666666666,0.0,0.5970372621695083,0.458,0.561,0.40199999999999997,0.29899999999999993,0,0,0,0,0,0,0.687006812362289,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9577953558076888,0.9656064248629026,0.7812241341320152,True
