track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop
2803,You Can't Save Me,SiR,1725,0.7037161535877502,0.7731118566242353,0.4261333414418094,0.8,0.2,0.8155004892931097,False,False,True,0.9109750252263146,0.8213101082393158,0.6213333975187456,0.8184172845725355,0.3333333333333333,2.0,138148.75,0.25,146245.30216025544,0.5970372621695083,0.458,0.561,0.09200000000000003,0.018999999999999906,0,0,0,0,0,0
3797,Luckily I’m Having (feat. Teezo Touchdown),Don Toliver,527,0.7033986771350681,0.7690332040847595,0.4408605693363022,0.8,0.2,0.7137292470084865,True,False,False,0.9649654339766565,0.6762422004216838,0.6712545900979712,0.607974191476892,0.3333333333333333,1.0,194453.0,0.0,194453.0,0.5970372621695083,0.458,0.561,0.03199999999999997,0.05899999999999994,0,0,0,0,0,0
2279,I Want You,Crush,433,0.7031176162286573,0.8328071067373459,0.1843596541939025,0.8,0.2,0.6713364842512625,False,True,False,0.8875883347323857,0.9502115844253478,0.6312577693802676,0.9266709616431538,0.6,1.0,127713.31578947368,0.47368421052631576,0.0,0.5970372621695083,0.458,0.561,0.178,0.15899999999999992,0,0,0,0,0,0
2455,2 On (feat. ScHoolboy Q),Tinashe,1928,0.7027387686701692,0.8735282883294975,0.019580690032855595,0.8,0.2,0.7040868494826907,False,True,False,0.9646033373064637,0.9214259041472943,0.6560086534654942,0.9069853656779407,0.3333333333333333,1.0,31616.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.068,0.038999999999999924,0,0,0,0,0,0
2405,Light Your Ass On Fire (feat. Pharrell) - Club Mix,Busta Rhymes,304,0.7015826990835055,0.8763993016575662,0.002316288787262158,0.8,0.2,0.6960439992983859,False,True,False,0.9485176369378542,0.9214259041472943,0.7032154842021427,0.9069853656779407,0.3333333333333333,1.0,3740.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.25199999999999995,0.1489999999999999,0,0,0,0,0,0
168,센 척 (Prod. GRAY),pH-1,2169,0.7008424991209701,0.8251760410146229,0.2035083315463579,0.8,0.2,0.684458262388549,True,False,False,0.9629448058852635,0.8274292972295866,0.5900983648967102,0.7472073779074875,0.6,1.0,127425.37704918033,0.3770491803278688,0.0,0.5970372621695083,0.458,0.561,0.24199999999999994,0.08899999999999997,0,0,0,0,0,0
4380,Black&Blue,Vince Staples,1997,0.7008269208775731,0.7645250411921697,0.4460344396191867,0.8,0.2,0.7071227202710899,True,False,False,0.9517523805018633,0.6762422004216838,0.6912457355809077,0.607974191476892,0.3333333333333333,1.0,198630.0,0.0,198630.0,0.5970372621695083,0.458,0.561,0.08800000000000002,0.22899999999999998,0,0,0,0,0,0
2832,HOP OUT CHO FEELINS,Kal Banx,999,0.700510049104543,0.772575381823021,0.41224871823063036,0.8,0.2,0.7790909525111422,False,False,True,0.954681204725254,0.6762422004216838,0.7061047929266351,0.607974191476892,0.3333333333333333,2.0,164367.0,0.5,178340.81744234636,0.5970372621695083,0.458,0.561,0.05199999999999999,0.30899999999999994,0,0,0,0,0,0
407,Best Friend,Pharrell Williams,1489,0.6997503009711462,0.8318685084352231,0.1712774711148387,0.8,0.2,0.6956327973652598,False,True,False,0.95757365331983,0.8967298535267241,0.5865132579415719,0.8841411696959727,0.3333333333333333,1.0,133028.88888888888,0.5555555555555556,0.0,0.5970372621695083,0.458,0.561,0.16199999999999998,0.18899999999999995,0,0,0,0,0,0
1129,Birthday - Remix,Jay Park,896,0.6991664646050224,0.8241889663958051,0.1990764574418914,0.8,0.2,0.6834681835131332,True,False,False,0.9609646481344318,0.8274292972295866,0.5922422064914045,0.7472073779074875,0.6,1.0,159974.0,0.5,0.0,0.5970372621695083,0.458,0.561,0.12199999999999994,0.1489999999999999,0,0,0,0,0,0
4461,Who's Gonna Save My Soul - Original Mix,Gnarls Barkley,723,0.6977827482762207,0.8168235864735893,0.22161939548674559,0.8,0.2,0.7098430064518653,False,True,False,0.9425562896966274,0.8590790831782047,0.6228647769467626,0.8512078750959934,0.3333333333333333,1.0,98186.5,0.5,98186.5,0.5970372621695083,0.458,0.561,0.14199999999999996,0.038999999999999924,0,0,0,0,0,0
2278,Lovely,Crush,433,0.6973957906937495,0.8709131349747947,0.0033264135695681876,0.8,0.2,0.6882556035164121,False,True,False,0.9214265732626852,0.9502115844253478,0.6527261340273705,0.9266709616431538,0.6,1.0,5371.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.202,0.29899999999999993,0,0,0,0,0,0
1029,That Girl,Pharrell Williams,1489,0.6972940846503171,0.8248555030566956,0.1870484110248026,0.8,0.2,0.7254624731534927,False,True,False,0.9422330048962957,0.8967298535267241,0.6048566180358423,0.8841411696959727,0.3333333333333333,2.0,56668.27272727273,0.8181818181818181,25170.0,0.5970372621695083,0.458,0.561,0.24199999999999994,0.239,0,0,0,0,0,0
3148,New Sky,SiR,1725,0.6972755543675476,0.8095069455427469,0.24834998966675018,0.8,0.2,0.7713321980705894,True,False,False,0.9501416262215715,0.8213101082393158,0.6250855788495027,0.8184172845725355,0.3333333333333333,3.0,24551.44444444444,0.8888888888888888,17635.80765892224,0.5970372621695083,0.458,0.561,0.20800000000000002,0.08899999999999997,0,0,0,0,0,0
2573,COLE PIMP (with Ty Dolla $ign & Juicy J),Denzel Curry,501,0.693463624748594,0.7490709674805833,0.47103425382063685,0.8,0.2,0.736631209156046,False,False,True,0.9447617180150614,0.6762422004216838,0.6660684363194141,0.607974191476892,0.3333333333333333,1.0,218813.0,0.0,218812.99999999997,0.5970372621695083,0.458,0.561,0.302,0.2589999999999999,0,0,0,0,0,0
809,Stay With Me,Pharrell Williams,1489,0.6933550256194443,0.8336700561354935,0.132094903555247,0.8,0.2,0.6923757114279199,False,True,False,0.9510594814451501,0.8967298535267241,0.6073783098010026,0.8841411696959727,0.3333333333333333,1.0,105643.83333333333,0.6666666666666666,0.0,0.5970372621695083,0.458,0.561,0.008000000000000007,0.05899999999999994,0,0,0,0,0,0
2413,Loser (feat. Clipse),N.E.R.D,1340,0.6927682186634987,0.8657342183771406,0.0009042198089312267,0.8,0.2,0.6948060886109043,False,True,False,0.946041815562891,0.9214259041472943,0.6800947635762098,0.9069853656779407,0.3333333333333333,1.0,1460.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.432,0.31899999999999995,0,0,0,0,0,0
