track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop
4067,act ii: date @ 8,4batz,27,0.740809766839636,0.8454953514962686,0.32206742821310486,0.8,0.2,0.7396759314559869,True,True,False,0.9390172852348603,0.8208158904707323,0.6963696802083978,0.7835498912665405,0.6,1.0,113684.0,0.0,113684.0,0.24761904761904757,0.421,0.438,0.329,0.018000000000000016,0,0,0,0,0,0
296,Running Through The Rain,YUGYEOM,2056,0.7226453197232883,0.8386606932030434,0.25858382580426786,0.8,0.2,0.7128761075919601,False,True,False,0.9231647659482011,0.8412216922122215,0.7175566591567959,0.8199801299213423,0.6,1.0,147692.5,0.5,147692.5,0.24761904761904757,0.421,0.438,0.21900000000000003,0.282,0,0,0,0,0,0
2835,Out The Way,Dear Silas,492,0.72036254582924,0.8309966860682738,0.27782598487310484,0.8,0.2,0.6626075070346882,True,False,False,0.9420144068852363,0.77050151796035,0.7197200562075059,0.699066577764703,0.6,1.0,144962.0,0.0,0.0,0.24761904761904757,0.421,0.438,0.329,0.14199999999999996,0,0,0,0,0,0
681,Dontcha,The Internet,1885,0.7196687018278174,0.7972184517643477,0.4094697020816964,0.8,0.2,0.8021947197110795,False,True,True,0.9207307824819225,0.8208158904707323,0.6568542187976961,0.7835498912665405,0.6,2.0,152029.1875,0.25,145005.88379321073,0.24761904761904757,0.421,0.438,0.15899999999999997,0.08800000000000002,0,0,0,0,0,0
2408,Frontin' (feat. JAY-Z) - Club Mix,Pharrell Williams,1489,0.7189952512230195,0.7981421892373657,0.4024074991656343,0.8,0.2,0.7784599294941151,False,True,False,0.9342208872971633,0.8067474292276668,0.6275534117068293,0.7455482602061863,0.6,4.0,76592.20833333333,0.75,21024.236131535665,0.24761904761904757,0.421,0.438,0.339,0.03799999999999998,0,0,0,0,0,0
1775,Got It Like That,Cha Cha Malone,346,0.7090108025330435,0.8043570207754824,0.32762592956328745,0.8,0.2,0.7279599731829691,False,True,False,0.9200862849400735,0.8208158904707323,0.6770132051070771,0.7835498912665405,0.6,1.0,165897.18181818182,0.25252525252525254,165897.18181818182,0.24761904761904757,0.421,0.438,0.27899999999999997,0.27199999999999996,0,0,0,0,0,0
407,Best Friend,Pharrell Williams,1489,0.7087614853729733,0.8280199164216511,0.23172776117826205,0.8,0.2,0.7192075460573158,True,True,False,0.9543013212085908,0.8203427109299235,0.5893527589562516,0.7821456878565152,0.6,1.0,133028.88888888888,0.5555555555555556,133028.88888888888,0.24761904761904757,0.421,0.438,0.199,0.312,0,0,0,0,0,0
2180,Didn't Cha Know,Erykah Badu,601,0.7072492451311615,0.7715289974052426,0.4501302360348367,0.8,0.2,0.8019129249199304,True,False,False,0.9296781122762459,0.7492757425668197,0.7118440377623607,0.6888162420587585,0.3333333333333333,4.0,77722.2697368421,0.5855263157894737,47513.4403011037,0.24761904761904757,0.421,0.438,0.39899999999999997,0.04199999999999998,0,0,0,0,0,0
1476,All About U (Feat. Loco),YUGYEOM,2056,0.7007723546966861,0.8388702743708996,0.14838067599983204,0.8,0.2,0.7060893139191875,False,True,False,0.9399574360529327,0.8412216922122215,0.6462727638247581,0.8199801299213423,0.6,1.0,76102.0,0.6666666666666666,76102.0,0.24761904761904757,0.421,0.438,0.10900000000000004,0.26199999999999996,0,0,0,0,0,0
6178,Say My Name,Destiny's Child,505,0.6973395085945768,0.8564836029916543,0.060763131006266534,0.8,0.2,0.6726034903241184,True,True,False,0.9420698962762674,0.8203427109299235,0.7110398374890355,0.7821456878565152,0.6,1.0,56590.0,1.0,56590.0,0.24761904761904757,0.421,0.438,0.309,0.24200000000000005,0,0,0,0,0,0
781,Pick Up The Phone,Ciara,384,0.6912402887406521,0.8071217999028926,0.2277142440916904,0.8,0.2,0.719060098191717,False,True,False,0.9243828603050792,0.8690964093188109,0.599484482439064,0.858232553577473,0.6,1.0,118943.0,0.5,118943.00000000001,0.24761904761904757,0.421,0.438,0.08900000000000002,0.11200000000000004,0,0,0,0,0,0
1245,SNB,MIKNNA,1201,0.6891687484276914,0.7710713456802212,0.3615583594175721,0.8,0.2,0.7200727996047749,False,True,True,0.891061207259928,0.8208158904707323,0.7199570602521156,0.7835498912665405,0.6,1.0,187715.6,0.2,187715.60000000003,0.24761904761904757,0.421,0.438,0.07900000000000001,0.062,0,0,0,0,0,0
188,ONE NO KIND,Nueve Lio,1404,0.6829253159415622,0.8524298932079979,0.004907006875819737,0.8,0.2,0.6726361616217956,True,True,False,0.9419459670552982,0.8208158904707323,0.7007545999353113,0.7835498912665405,0.6,1.0,4570.0,1.0,4570.0,0.24761904761904757,0.421,0.438,0.20900000000000002,0.15199999999999997,0,0,0,0,0,0
2986,You Know What,N.E.R.D,1340,0.6822899810678438,0.8023868751900809,0.20190240457889505,0.8,0.2,0.6935057448831689,False,True,False,0.9088744053943684,0.8203427109299235,0.7210772986900532,0.7821456878565152,0.6,2.0,1278.5,0.5,2265.0,0.24761904761904757,0.421,0.438,0.5189999999999999,0.35200000000000004,0,0,0,0,0,0
1528,Redbone,Childish Gambino,370,0.6822721353495143,0.7789125888172066,0.2957103214787446,0.8,0.2,0.7811781542016678,False,True,False,0.917931179864212,0.8208158904707323,0.6241946492338883,0.7835498912665405,0.6,3.0,55463.833333333336,0.8333333333333334,60722.20639073504,0.24761904761904757,0.421,0.438,0.14899999999999997,0.057999999999999996,0,0,0,0,0,0
5698,"act vii: all we do is argue, argue",4batz,27,0.6801402995542379,0.8418423214257584,0.033332212068155724,0.8,0.2,0.673113539650383,False,True,False,0.9429007231124732,0.8208158904707323,0.6708606248867037,0.7835498912665405,0.6,1.0,31043.0,1.0,31043.0,0.24761904761904757,0.421,0.438,0.13900000000000007,0.03199999999999997,0,0,0,0,0,0
1064,SUMMERIDE,Jay Park,896,0.6790561278538031,0.7755698065369729,0.2930014131211234,0.8,0.2,0.6999160633394161,False,True,False,0.9236575690348653,0.7182527305135717,0.7187957159896432,0.6548434350507392,0.6,1.0,156463.3,0.375,156463.3,0.24761904761904757,0.421,0.438,0.15899999999999997,0.38199999999999995,0,0,0,0,0,0
1225,Best Lover,88rising,34,0.6784135152738138,0.8005644975796962,0.18980958605028406,0.8,0.2,0.7128414237066865,True,True,False,0.9520682320966138,0.8067474292276668,0.5571549269174239,0.7455482602061863,0.6,1.0,83641.58333333333,0.5,83641.58333333333,0.24761904761904757,0.421,0.438,0.09900000000000003,0.22200000000000003,0,0,0,0,0,0
186,FYTB?,Nueve Lio,1404,0.6778575599152133,0.8409247217480211,0.025588912583982003,0.8,0.2,0.677539306276507,True,True,False,0.9517522563647212,0.8208158904707323,0.6307799941996437,0.7835498912665405,0.6,1.0,23831.5,1.0,23831.5,0.24761904761904757,0.421,0.438,0.26899999999999996,0.22200000000000003,0,0,0,0,0,0
1029,That Girl,Pharrell Williams,1489,0.6752202657190703,0.7946797053241665,0.19738250729868512,0.8,0.2,0.7293066081900321,False,True,False,0.9307858925440055,0.8203427109299235,0.6086078803533902,0.7821456878565152,0.6,2.0,56668.27272727273,0.8181818181818181,56988.07969173215,0.24761904761904757,0.421,0.438,0.27899999999999997,0.36200000000000004,0,0,0,0,0,0
1419,Summertime Fine,Ted Park,1848,0.6740227902836459,0.8289487226393655,0.05431906086076718,0.8,0.2,0.6680846313615415,False,True,False,0.9328429065347901,0.8208158904707323,0.6824274569922076,0.7835498912665405,0.6,1.0,50588.5,1.0,50588.5,0.24761904761904757,0.421,0.438,0.12900000000000006,0.25199999999999995,0,0,0,0,0,0
