track_id,pre_score,content_sim,tag_sim,group_pop,neighbor_score,from_content,from_tag,from_neighbor,track_name,artist_name
2408,0.8955384508779574,0.9395027199686399,0.9214259041472943,1.0,0.6100127337611901,False,True,False,Frontin' (feat. JAY-Z) - Club Mix,Pharrell Williams
2180,0.8713298129489007,0.9416280005957811,0.850075879814753,1.0,0.53667091125373,False,True,False,Didn't Cha Know,Erykah Badu
2575,0.8492381691229853,0.941978184701178,0.6762422004216839,0.75,0.8700042445870634,False,False,True,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar
2936,0.8476827014482573,0.9625923146328774,0.8213101082393159,0.75,0.5974968165597024,True,False,False,John Redcorn,SiR
2803,0.8155004892931097,0.9109750252263145,0.8213101082393159,0.5,0.8050063668805951,False,False,True,You Can't Save Me,SiR
2793,0.7942674808375842,0.8685090083152638,0.8213101082393159,0.5,0.8050063668805951,False,False,True,Lou's Tune,DARGZ
2711,0.7891333480903183,0.9313027617315708,0.557768343311364,0.5,0.9128553237484013,False,False,True,gin and wine (ginuwine),tg.blk
2832,0.7790909525111421,0.9546812047252538,0.6762422004216839,0.5,0.6100127337611901,False,False,True,HOP OUT CHO FEELINS,Kal Banx
2847,0.7772155215258899,0.9050976996798503,0.7908238081089313,0.5,0.6100127337611901,False,False,True,Can't Wake Up,Ahmad Anonimis
3041,0.7758361664707465,0.944426915921752,0.3931135425493527,0.5,1.0,False,False,True,Lemonhaze,PawPaw Rod
5636,0.7751058848054145,0.9313046710808447,0.6762422004216839,0.5,0.6613673945377033,True,False,True,Lee & Lovie (with reggie),Smino
2835,0.772201456903051,0.9578750503820185,0.8213101082393159,0.25,0.6100127337611901,True,False,True,Out The Way,Dear Silas
3148,0.7713321980705894,0.9501416262215714,0.8213101082393159,0.75,0.1299957554129366,True,False,False,New Sky,SiR
2482,0.7709466932989397,0.9612681638168936,0.6762422004216839,0.5,0.5337611420410414,True,False,False,20 Min,Lil Uzi Vert
4394,0.7699983886459694,0.9220552319332108,0.478834684374138,0.5,0.9213589053635766,False,False,True,Found (feat. Brent Faiyaz),Tems
3073,0.7682853390732142,0.9622373347744989,0.7908238081089313,0.25,0.6100127337611901,True,False,False,Sundress,A$AP Rocky
2692,0.7668847706765554,0.9419976516428502,0.9214259041472943,0.5,0.24400509350447608,False,True,False,Ex-Factor,Ms. Lauryn Hill
2846,0.7667610477553211,0.9300213952136116,0.6762422004216839,0.5,0.6100127337611901,False,False,True,hyogo,Blvck Svm
2579,0.7632837209517827,0.9297785302785706,0.47196272874159395,0.75,0.6100127337611901,False,False,True,Best Time,Brent Faiyaz
2924,0.7609735128689367,0.957727288187599,0.478834684374138,0.5,0.7422862126687308,False,False,True,West Coast Love,Emotional Oranges
2581,0.7579615371524846,0.948518093211868,0.477883473432381,0.5,0.7541719724004959,True,False,False,Invincible (feat. Daniel Caesar),Omar Apollo
2679,0.7543556197375503,0.9091735455970885,0.478834684374138,0.75,0.6100127337611901,False,False,True,Lose Control,Amaria
3029,0.7505305894357903,0.9301054974216142,0.477883473432381,0.5,0.7660076402567141,False,False,True,Designer,Balu Brigada
2741,0.7477831091109938,0.9177824001014692,0.47196272874159395,0.5,0.7966624220796032,False,False,True,concrete,Orion Sun
2962,0.7469609182828906,0.9654211362687506,0.6762422004216839,0.25,0.6100127337611901,True,False,True,SUNDIVER,Oblé Reed
2999,0.7465992498863162,0.9646977994756019,0.6762422004216839,0.25,0.6100127337611901,True,False,True,SALAD,Oblé Reed
2523,0.7459368471733673,0.8846282773269936,0.3931135425493527,0.5,1.0,False,False,True,Out of Me Head,Steve Lacy
637,0.7452831645872723,0.957416759929949,0.477883473432381,0.75,0.3899872662388098,True,False,False,The Fate of Ophelia,Taylor Swift
4240,0.7446646889011681,0.9392814649523324,0.707629332445902,0.5,0.3899872662388098,False,True,False,Cooler Than Me - Single Mix,Mike Posner
2569,0.7443747566111599,0.9602488129252892,0.6762422004216839,0.25,0.6100127337611901,True,False,True,SK[I]NCARE.,Oblé Reed
2572,0.7442919707893599,0.9600832412816894,0.6762422004216839,0.25,0.6100127337611901,True,False,True,AVE!,Oblé Reed
2685,0.7437043688751922,0.9250139736883344,0.9134805432745299,0.25,0.40667515584079345,False,True,False,Like You Love (feat. Oblé Reed),Ava La'Rae
2724,0.7418323958224077,0.9551640913477848,0.6762422004216839,0.25,0.6100127337611901,True,False,True,Hello Miss Johnson,Jack Harlow
5648,0.7410752122504655,0.9613667725320003,0.821968680243219,0.25,0.3899872662388098,True,False,False,act iv: fckin u (18+),4batz
2787,0.7400991508126397,0.9595963709826837,0.6564952762855969,0.25,0.6100127337611901,True,False,True,I Left My Wallet in El Segundo,A Tribe Called Quest
2790,0.7388102932138756,0.9642885164319406,0.7908238081089313,0.25,0.40667515584079345,True,False,False,Belong in the Sun,¿Téo?
3373,0.7379137607665411,0.9561255321837534,0.6762422004216839,0.5,0.33068369726885166,True,False,False,goosebumps,Travis Scott
2928,0.737336239055125,0.8959831815557391,0.614213691065385,0.5,0.6100127337611901,False,False,True,Bad News,HALFnHALF
3077,0.7369027528872331,0.9313060788535545,0.6762422004216839,0.5,0.40667515584079345,True,False,False,LVL,A$AP Rocky
2573,0.736631209156046,0.9447617180150614,0.6762422004216839,0.25,0.6100127337611901,False,False,True,COLE PIMP (with Ty Dolla $ign & Juicy J),Denzel Curry
2830,0.7365222645917865,0.9445438288865425,0.6762422004216839,0.25,0.6100127337611901,False,False,True,Jorja,Benji.
2868,0.7357220018439129,0.9429433033907952,0.6762422004216839,0.25,0.6100127337611901,False,False,True,Champagne Problems,ENNY
2871,0.735550459155795,0.9426002180145594,0.6762422004216839,0.25,0.6100127337611901,False,False,True,tarragonbutter,Blvck Svm
2853,0.7353263873438759,0.9421520743907212,0.6762422004216839,0.25,0.6100127337611901,False,False,True,Photosynthesis,Saba
2985,0.7336028900834123,0.9387050798697939,0.6762422004216839,0.25,0.6100127337611901,False,False,True,GET OUT,LIFEOFTHOM
2529,0.7326889496125044,0.9408402053469966,0.478834684374138,0.5,0.6100127337611901,False,False,True,Lil Baby Crush,Jordan Ward
4276,0.7326815593889712,0.9467927571190247,0.9214259041472943,0.5,0.0,False,True,False,Doo Wop (That Thing),Ms. Lauryn Hill
458,0.7322968405972657,0.9525948909616795,0.6762422004216839,0.5,0.30500636688059507,True,False,False,No Idea,Don Toliver
4187,0.7310716240994798,0.9015767066683988,0.9214259041472943,0.25,0.3899872662388098,True,True,False,Prototype,Outkast
2708,0.7303317336810673,0.932162767065104,0.6762422004216839,0.25,0.6100127337611901,False,False,True,Egyptian Luvr,Rejjie Snow
3386,0.7298391125334128,0.9513525219516101,0.7908238081089313,0.25,0.3899872662388098,True,False,False,Can't Wait,Doja Cat
2920,0.7292118771932201,0.9366348427614456,0.47196272874159395,0.5,0.6100127337611901,False,False,True,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz
1584,0.7290268953072235,0.9383518012651182,0.6762422004216839,0.5,0.33068369726885166,True,False,False,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin
2721,0.7289711602005094,0.9294416201039882,0.6762422004216839,0.25,0.6100127337611901,False,False,True,black samuarai.,jev.
2773,0.7283905425105757,0.8699897927955067,0.821968680243219,0.25,0.6100127337611901,False,False,True,BOTB,RUBII
2858,0.7281342715969711,0.9441123010483712,0.6353810550430348,0.25,0.6100127337611901,False,False,True,"Autumn Leaves, Unread Mails",TOKYO CHILL LAB
2986,0.7273237688303819,0.9459555962500741,0.8967298535267241,0.5,0.0,True,True,False,You Know What,N.E.R.D
2507,0.7266330505120853,0.92476540072714,0.6762422004216839,0.25,0.6100127337611901,False,False,True,ACTIN UP,Tommy Richman
2716,0.7265958849664239,0.9314028583078533,0.47196272874159395,0.5,0.6100127337611901,False,False,True,Eternal Light,Free Nationals
2520,0.7265493598855715,0.9494094232166319,0.614213691065385,0.25,0.6100127337611901,False,False,True,After Midnight,Jordan Astra
2966,0.7265032995544055,0.9245058988117804,0.6762422004216839,0.25,0.6100127337611901,False,False,True,BILLIE EILISH.,Armani White
2526,0.726420241574224,0.9313651846802447,0.6586786958496158,0.25,0.6100127337611901,False,False,True,5 MO' MINUTES,Noah Guy
2505,0.7256654341362389,0.9228301679754471,0.6762422004216839,0.25,0.6100127337611901,False,False,True,S.N.I.T.C.H.,Pusha T
1029,0.7254624731534927,0.9422330048962957,0.8967298535267241,0.5,0.0,False,True,False,That Girl,Pharrell Williams
1664,0.7253314700649338,0.9570313068585857,0.8590790831782047,0.5,0.0,False,True,False,Crazy,Gnarls Barkley
2909,0.7251554178411904,0.9463772938935258,0.4273243041512454,0.5,0.6100127337611901,False,False,True,Your Teeth In My Neck,Kali Uchis
2916,0.7248028200850587,0.9554547975494032,0.477883473432381,0.75,0.2599915108258732,True,False,False,Consideration,Rihanna
1809,0.7245452789306197,0.9403986164505498,0.8967298535267241,0.5,0.0,False,True,False,Just the Way You Are,Bruno Mars
2700,0.7237105053450535,0.9443105969766195,0.6127664839628264,0.25,0.6100127337611901,False,False,True,Retail Therapy,ARDN
2725,0.7225136975462425,0.9500014417325802,0.8213101082393159,0.25,0.30500636688059507,True,False,False,Too Bad,ARDN
2864,0.7223993575130961,0.9162980147291616,0.6762422004216839,0.25,0.6100127337611901,False,False,True,Ziplock,Saba
2804,0.7223705006480691,0.8575847591505672,0.6353810550430348,0.5,0.6100127337611901,False,False,True,LIMB,Planet Giza
748,0.7197013147086049,0.9307106880065201,0.8967298535267241,0.5,0.0,False,True,False,Get Up (feat. Chamillionaire),Ciara
2870,0.7179410167848326,0.9073813332726346,0.6762422004216839,0.25,0.6100127337611901,False,False,True,Magnolia Rain,Samara Cyn
4438,0.7170651726620787,0.9254384039134678,0.8967298535267241,0.5,0.0,False,True,False,Down,Jay Sean
2799,0.7162117730095318,0.9118216153764678,0.6564952762855969,0.25,0.6100127337611901,True,False,True,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)","Tyler, The Creator"
4435,0.7137419099080606,0.9592132412582821,0.5031859967154907,0.5,0.3899872662388098,True,True,False,Don't Stop The Music,Rihanna
3797,0.7137292470084864,0.9649654339766564,0.6762422004216839,0.25,0.3899872662388098,True,False,False,Luckily I’m Having (feat. Teezo Touchdown),Don Toliver
5441,0.7133878119918401,0.9364067903761053,0.9214259041472943,0.25,0.15599490649552394,False,True,False,Can't Take My Eyes Off of You - (I Love You Baby),Ms. Lauryn Hill
2277,0.7111626208956474,0.9672406080211557,0.9502115844253478,0.25,0.0,False,True,False,I Fancy You,Crush
2836,0.7111314709411294,0.9401938939423509,0.5601630695288773,0.25,0.6100127337611901,False,False,True,Play Too Much,Kyle Dion
2828,0.7107348066149035,0.909313371084236,0.6353810550430348,0.25,0.6100127337611901,False,False,True,Battery,TOKYO CHILL LAB
2560,0.7101871196509786,0.9543929884505696,0.03995312712846897,0.5,1.0,False,False,True,Add Up My Love,Clairo
