track_id,pre_score,content_sim,tag_sim,group_pop,neighbor_score,from_content,from_tag,from_neighbor,track_name,artist_name
2180,0.8491968855853265,0.9118368022433525,0.7664279469823199,1.0,0.5999526337812414,False,True,False,Didn't Cha Know,Erykah Badu
2408,0.8416225114209465,0.9103929437256051,0.7885244988178253,1.0,0.5248075986305254,False,True,True,Frontin' (feat. JAY-Z) - Club Mix,Pharrell Williams
64,0.8396343600122639,0.9649008726936368,0.5255195063827325,0.75,0.930533482592659,False,False,True,Ring Ring Ring,"Tyler, The Creator"
2711,0.8016381099958696,0.9106566527942452,0.6627783035612912,0.5,0.925027485909925,False,False,True,gin and wine (ginuwine),tg.blk
460,0.7971368561741737,0.9692322710753546,0.41433721581058947,0.75,0.7810218498291905,True,False,False,Beige,Terrace Martin
2803,0.7852006052855971,0.9277165139365754,0.6599088921001004,0.5,0.7624037993152626,False,False,True,You Can't Save Me,SiR
3041,0.7738960792335801,0.912579180620891,0.46303244461567294,0.5,1.0,False,False,True,Lemonhaze,PawPaw Rod
2523,0.7630727849250936,0.8909325920039181,0.46303244461567294,0.5,1.0,False,False,True,Out of Me Head,Steve Lacy
1341,0.7613239011730278,0.8895212026085719,0.6690453628277383,0.5,0.7183615153546283,False,True,True,On Sight,Free Nationals
2560,0.7536194496055143,0.9688356741490852,0.22100806265485853,0.5,1.0,True,False,True,Add Up My Love,Clairo
4240,0.750143728406611,0.9173157230080652,0.7260350334857866,0.5,0.4751924013694746,False,True,False,Cooler Than Me - Single Mix,Mike Posner
2847,0.7486369433464335,0.9209119135756313,0.6722992338201954,0.5,0.5248075986305254,False,False,True,Can't Wake Up,Ahmad Anonimis
1029,0.7483021989780592,0.957481089426951,0.8540365496967641,0.5,0.15836229550153877,False,True,False,That Girl,Pharrell Williams
2741,0.7459683874447489,0.9286826484283147,0.41433721581058947,0.5,0.8250641337898248,False,False,True,concrete,Orion Sun
1813,0.7437798948212194,0.9717227435722997,0.5581983141482422,0.5,0.4751924013694746,True,False,False,Marry You,Bruno Mars
2793,0.743413580202547,0.8441424637704752,0.6599088921001004,0.5,0.7624037993152626,False,False,True,Lou's Tune,DARGZ
2579,0.7420801030626349,0.9359830402118763,0.41433721581058947,0.75,0.5248075986305254,False,False,True,Best Time,Brent Faiyaz
3073,0.739260216982554,0.9771584608478721,0.6722992338201954,0.25,0.5248075986305254,True,False,False,Sundress,A$AP Rocky
